,year,h_a,hosp,prcd,waiting,comp,wait_med,wait_90,wait_median_d,wait_90_d
2185,2009/10,Vancouver Coastal,All Facilities,Cone Biopsy,13,83,5.6,14.7,39.199999999999996,102.89999999999999
2186,2009/10,Vancouver Coastal,All Facilities,Cranial Surgery,53,496,1.4,11.0,9.799999999999999,77.0
2187,2009/10,Vancouver Coastal,All Facilities,CSF Drainage,3,34,0.9,4.8,6.3,33.6
2188,2009/10,Vancouver Coastal,All Facilities,Cyst/Ganglion Removal,158,437,5.0,20.1,35.0,140.70000000000002
2189,2009/10,Vancouver Coastal,All Facilities,D&C and Related Surgery,187,951,3.3,12.1,23.099999999999998,84.7
2190,2009/10,Vancouver Coastal,All Facilities,Dental Surgery,282,509,4.0,44.9,28.0,314.3
2191,2009/10,Vancouver Coastal,All Facilities,Endarterectomy,11,151,1.9,5.9,13.299999999999999,41.300000000000004
2192,2009/10,Vancouver Coastal,All Facilities,Esophagectomy,3,11,2.3,4.1,16.099999999999998,28.699999999999996
2193,2009/10,Vancouver Coastal,All Facilities,Examination Under Anaesthetic,28,106,4.9,10.1,34.300000000000004,70.7
2194,2009/10,Vancouver Coastal,All Facilities,Excision Gynecomastia,21,56,5.6,18.5,39.199999999999996,129.5
2195,2009/10,Vancouver Coastal,All Facilities,Excision Lesion/Tumour,166,702,3.0,13.1,21.0,91.7
2196,2009/10,Vancouver Coastal,All Facilities,Facial Bone Reconstruction,42,298,3.0,6.2,21.0,43.4
2197,2009/10,Vancouver Coastal,All Facilities,Fallopian Tube/Ovarian Surgery,196,855,4.6,14.8,32.199999999999996,103.60000000000001
2198,2009/10,Vancouver Coastal,All Facilities,Fistula Repair - Non Vascular,3,20,4.1,12.9,28.699999999999996,90.3
2199,2009/10,Vancouver Coastal,All Facilities,Foot/Ankle Surgery,130,339,3.3,33.3,23.099999999999998,233.09999999999997
2200,2009/10,Vancouver Coastal,All Facilities,Foreign Body Removal Surgery,9,37,3.0,11.7,21.0,81.89999999999999
2201,2009/10,Vancouver Coastal,All Facilities,Fracture Repair,61,279,1.3,8.7,9.1,60.89999999999999
2202,2009/10,Vancouver Coastal,All Facilities,Free Flap Graft,7,20,2.9,6.5,20.3,45.5
2203,2009/10,Vancouver Coastal,All Facilities,Gastrostomy/Jejunostomy,3,16,1.9,10.9,13.299999999999999,76.3
2204,2009/10,Vancouver Coastal,All Facilities,Hand/Wrist Surgery,160,381,4.6,28.7,32.199999999999996,200.9
2205,2009/10,Vancouver Coastal,All Facilities,Hernia Repair - Abdominal,887,2257,7.0,27.6,49.0,193.20000000000002
2206,2009/10,Vancouver Coastal,All Facilities,Hernia Repair - Hiatal,64,53,12.6,45.8,88.2,320.59999999999997
2207,2009/10,Vancouver Coastal,All Facilities,Hip Replacement,488,1613,9.1,27.3,63.699999999999996,191.1
2208,2009/10,Vancouver Coastal,All Facilities,Kidney/Bladder Stone Removal,36,416,2.4,7.8,16.8,54.6
2209,2009/10,Vancouver Coastal,All Facilities,Knee - ACL Repair,161,515,5.7,25.6,39.9,179.20000000000002
2210,2009/10,Vancouver Coastal,All Facilities,Knee - Meniscectomy,149,634,3.9,15.9,27.3,111.3
2211,2009/10,Vancouver Coastal,All Facilities,Knee Arthroscopy,215,717,8.0,25.1,56.0,175.70000000000002
2212,2009/10,Vancouver Coastal,All Facilities,Knee Replacement,815,2007,8.7,30.9,60.89999999999999,216.29999999999998
2213,2009/10,Vancouver Coastal,All Facilities,Laparoscopy,85,384,3.1,14.3,21.7,100.10000000000001
2214,2009/10,Vancouver Coastal,All Facilities,Laparotomy,19,114,2.6,8.4,18.2,58.800000000000004
2215,2009/10,Vancouver Coastal,All Facilities,Lens & Vitreous (non-cataract) Surgery,59,907,1.0,4.0,7.0,28.0
2216,2009/10,Vancouver Coastal,All Facilities,Ligament Surgery,3,21,4.6,19.0,32.199999999999996,133.0
2217,2009/10,Vancouver Coastal,All Facilities,Lipectomy,10,19,6.1,38.5,42.699999999999996,269.5
2218,2009/10,Vancouver Coastal,All Facilities,Lung Surgery,30,362,2.0,4.4,14.0,30.800000000000004
2219,2009/10,Vancouver Coastal,All Facilities,Male Reproductive Surgery,113,397,5.4,17.1,37.800000000000004,119.70000000000002
2220,2009/10,Vancouver Coastal,All Facilities,Mastectomy,112,1175,2.0,5.7,14.0,39.9
2221,2009/10,Vancouver Coastal,All Facilities,Mastoidectomy,32,134,7.9,38.7,55.300000000000004,270.90000000000003
2222,2009/10,Vancouver Coastal,All Facilities,Myringotomy,24,121,4.7,18.3,32.9,128.1
2223,2009/10,Vancouver Coastal,All Facilities,Nasal Surgery,461,1065,7.0,31.2,49.0,218.4
2224,2009/10,Vancouver Coastal,All Facilities,Nerve Surgery,56,300,3.0,15.8,21.0,110.60000000000001
2225,2009/10,Vancouver Coastal,All Facilities,Oral Cavity & Pharynx Surgery,7,37,2.4,8.7,16.8,60.89999999999999
2226,2009/10,Vancouver Coastal,All Facilities,Other Ear Surgery,35,82,7.0,39.4,49.0,275.8
2227,2009/10,Vancouver Coastal,All Facilities,Other Eye Surgery,632,2334,4.0,22.2,28.0,155.4
2228,2009/10,Vancouver Coastal,All Facilities,Other Joint Reconstruction,292,546,4.7,39.1,32.9,273.7
2229,2009/10,Vancouver Coastal,All Facilities,Other Orthopaedic Surgery,495,1579,3.4,19.3,23.8,135.1
2230,2009/10,Vancouver Coastal,All Facilities,Other Urology Surgery,281,1773,2.9,11.0,20.3,77.0
2231,2009/10,Vancouver Coastal,All Facilities,Parotidectomy,33,104,3.1,20.5,21.7,143.5
2232,2009/10,Vancouver Coastal,All Facilities,Prostate Surgery,287,1278,5.4,15.4,37.800000000000004,107.8
2233,2009/10,Vancouver Coastal,All Facilities,Rectal Surgery,326,584,7.1,29.0,49.699999999999996,203.0
2234,2009/10,Vancouver Coastal,All Facilities,Rib Resection,11,8,5.1,12.8,35.699999999999996,89.60000000000001
2235,2009/10,Vancouver Coastal,All Facilities,Scope of Chest,15,127,1.0,3.0,7.0,21.0
2236,2009/10,Vancouver Coastal,All Facilities,Shoulder Surgery,433,735,11.6,37.5,81.2,262.5
2238,2009/10,Vancouver Coastal,All Facilities,Sinus Surgery,508,424,6.9,26.9,48.300000000000004,188.29999999999998
2239,2009/10,Vancouver Coastal,All Facilities,Skin Surgery,67,222,3.3,25.4,23.099999999999998,177.79999999999998
2240,2009/10,Vancouver Coastal,All Facilities,Skin Tumour Removal,124,614,3.7,15.1,25.900000000000002,105.7
2241,2009/10,Vancouver Coastal,All Facilities,Sphincterotomy,15,24,4.0,26.7,28.0,186.9
2242,2009/10,Vancouver Coastal,All Facilities,Spinal/Back Surgery,221,1043,3.4,15.0,23.8,105.0
2243,2009/10,Vancouver Coastal,All Facilities,Tendon Surgery,54,168,2.0,23.4,14.0,163.79999999999998
2244,2009/10,Vancouver Coastal,All Facilities,Thoracotomy,3,20,1.1,7.3,7.700000000000001,51.1
2245,2009/10,Vancouver Coastal,All Facilities,Thyroidectomy,143,437,4.4,15.3,30.800000000000004,107.10000000000001
2246,2009/10,Vancouver Coastal,All Facilities,Tonsillectomy/Adenoidectomy,122,416,6.1,24.7,42.699999999999996,172.9
2247,2009/10,Vancouver Coastal,All Facilities,Tympanoplasty,153,376,9.4,54.1,65.8,378.7
2248,2009/10,Vancouver Coastal,All Facilities,Uterine Surgery,515,2618,4.3,16.1,30.099999999999998,112.70000000000002
2249,2009/10,Vancouver Coastal,All Facilities,Vaginal Repair,112,361,5.0,17.0,35.0,119.0
2250,2009/10,Vancouver Coastal,All Facilities,Varicose Veins Ligation/Stripping,688,480,9.6,42.9,67.2,300.3
2251,2009/10,Vancouver Coastal,All Facilities,Vascular Bypass Graft - Non Cardiac,26,214,2.6,11.4,18.2,79.8
2252,2009/10,Vancouver Coastal,All Facilities,Vascular Surgery - Other,100,419,2.9,11.5,20.3,80.5
2253,2009/10,Vancouver Coastal,All Facilities,Wound/Laceration Care,77,226,2.1,23.9,14.700000000000001,167.29999999999998
2782,2009/10,Vancouver Island,All Facilities,Abdominoplasty,12,17,23.0,72.7,161.0,508.90000000000003
2783,2009/10,Vancouver Island,All Facilities,All Other Procedures,239,1005,3.3,18.7,23.099999999999998,130.9
2785,2009/10,Vancouver Island,All Facilities,Aortic Aneurysm Repair,15,79,5.1,18.3,35.699999999999996,128.1
2786,2009/10,Vancouver Island,All Facilities,Appendectomy,3,23,3.3,8.8,23.099999999999998,61.60000000000001
2787,2009/10,Vancouver Island,All Facilities,Bariatric Surgery,520,161,26.6,158.7,186.20000000000002,1110.8999999999999
2788,2009/10,Vancouver Island,All Facilities,Biopsy in OR,202,920,4.3,15.3,30.099999999999998,107.10000000000001
2789,2009/10,Vancouver Island,All Facilities,Bladder Surgery,475,1244,4.4,23.2,30.800000000000004,162.4
2790,2009/10,Vancouver Island,All Facilities,Bowel Resection,79,529,3.4,14.3,23.8,100.10000000000001
2791,2009/10,Vancouver Island,All Facilities,Breast Biopsy,19,253,2.3,7.8,16.099999999999998,54.6
2792,2009/10,Vancouver Island,All Facilities,Breast Reconstruction,91,117,11.6,43.7,81.2,305.90000000000003
2793,2009/10,Vancouver Island,All Facilities,Breast Reduction,174,223,16.3,40.8,114.10000000000001,285.59999999999997
2794,2009/10,Vancouver Island,All Facilities,Cataract Surgery,1691,9031,6.0,17.6,42.0,123.20000000000002
2795,2009/10,Vancouver Island,All Facilities,Cholecystectomy,236,1038,5.6,18.7,39.199999999999996,130.9
2796,2009/10,Vancouver Island,All Facilities,Colostomy/Ileostomy,21,74,4.6,16.9,32.199999999999996,118.29999999999998
2797,2009/10,Vancouver Island,All Facilities,Cone Biopsy,15,105,2.4,7.7,16.8,53.9
2798,2009/10,Vancouver Island,All Facilities,Cranial Surgery,8,82,2.2,6.8,15.400000000000002,47.6
2799,2009/10,Vancouver Island,All Facilities,CSF Drainage,3,25,2.9,5.7,20.3,39.9
2800,2009/10,Vancouver Island,All Facilities,Cyst/Ganglion Removal,98,295,5.4,19.0,37.800000000000004,133.0
2801,2009/10,Vancouver Island,All Facilities,D&C and Related Surgery,90,408,5.3,16.0,37.1,112.0
2802,2009/10,Vancouver Island,All Facilities,Dental Surgery,974,2002,11.1,28.4,77.7,198.79999999999998
2803,2009/10,Vancouver Island,All Facilities,Endarterectomy,73,143,7.6,34.0,53.199999999999996,238.0
2804,2009/10,Vancouver Island,All Facilities,Esophagectomy,7,33,2.7,10.1,18.900000000000002,70.7
2805,2009/10,Vancouver Island,All Facilities,Examination Under Anaesthetic,34,152,6.3,17.9,44.1,125.29999999999998
2806,2009/10,Vancouver Island,All Facilities,Excision Gynecomastia,16,31,8.0,26.4,56.0,184.79999999999998
2807,2009/10,Vancouver Island,All Facilities,Excision Lesion/Tumour,90,479,3.1,16.0,21.7,112.0
2808,2009/10,Vancouver Island,All Facilities,Facial Bone Reconstruction,196,222,20.9,79.8,146.29999999999998,558.6
2809,2009/10,Vancouver Island,All Facilities,Fallopian Tube/Ovarian Surgery,216,729,5.6,19.2,39.199999999999996,134.4
2810,2009/10,Vancouver Island,All Facilities,Fistula Repair - Non Vascular,3,29,8.1,28.4,56.699999999999996,198.79999999999998
2811,2009/10,Vancouver Island,All Facilities,Foot/Ankle Surgery,34,80,8.1,27.6,56.699999999999996,193.20000000000002
2812,2009/10,Vancouver Island,All Facilities,Foreign Body Removal Surgery,13,38,4.4,25.7,30.800000000000004,179.9
2813,2009/10,Vancouver Island,All Facilities,Fracture Repair,25,148,2.1,25.2,14.700000000000001,176.4
2814,2009/10,Vancouver Island,All Facilities,Free Flap Graft,7,45,2.1,12.6,14.700000000000001,88.2
2815,2009/10,Vancouver Island,All Facilities,Gastrostomy/Jejunostomy,3,18,1.8,8.9,12.6,62.300000000000004
2816,2009/10,Vancouver Island,All Facilities,Hand/Wrist Surgery,180,591,8.1,25.0,56.699999999999996,175.0
2817,2009/10,Vancouver Island,All Facilities,Hernia Repair - Abdominal,943,2241,7.9,28.6,55.300000000000004,200.20000000000002
2818,2009/10,Vancouver Island,All Facilities,Hernia Repair - Hiatal,33,64,12.5,33.3,87.5,233.09999999999997
2819,2009/10,Vancouver Island,All Facilities,Hip Replacement,347,856,11.1,24.1,77.7,168.70000000000002
2820,2009/10,Vancouver Island,All Facilities,Kidney/Bladder Stone Removal,52,442,4.0,11.1,28.0,77.7
2821,2009/10,Vancouver Island,All Facilities,Knee - ACL Repair,111,316,9.6,33.4,67.2,233.79999999999998
2822,2009/10,Vancouver Island,All Facilities,Knee - Meniscectomy,7,21,4.4,14.3,30.800000000000004,100.10000000000001
2823,2009/10,Vancouver Island,All Facilities,Knee Arthroscopy,852,2051,6.7,30.1,46.9,210.70000000000002
2824,2009/10,Vancouver Island,All Facilities,Knee Replacement,580,1191,13.0,29.1,91.0,203.70000000000002
2825,2009/10,Vancouver Island,All Facilities,Laparoscopy,82,308,6.1,17.8,42.699999999999996,124.60000000000001
2826,2009/10,Vancouver Island,All Facilities,Laparotomy,3,22,1.6,3.8,11.200000000000001,26.599999999999998
2827,2009/10,Vancouver Island,All Facilities,Lens & Vitreous (non-cataract) Surgery,74,372,3.4,19.4,23.8,135.79999999999998
2828,2009/10,Vancouver Island,All Facilities,Lipectomy,5,5,8.0,52.3,56.0,366.09999999999997
2829,2009/10,Vancouver Island,All Facilities,Lung Surgery,3,42,3.2,5.6,22.400000000000002,39.199999999999996
2830,2009/10,Vancouver Island,All Facilities,Male Reproductive Surgery,171,456,5.9,19.1,41.300000000000004,133.70000000000002
2831,2009/10,Vancouver Island,All Facilities,Mastectomy,59,840,1.6,4.7,11.200000000000001,32.9
2832,2009/10,Vancouver Island,All Facilities,Mastoidectomy,22,48,14.1,33.1,98.7,231.70000000000002
2833,2009/10,Vancouver Island,All Facilities,Myringotomy,74,429,4.1,10.4,28.699999999999996,72.8
2834,2009/10,Vancouver Island,All Facilities,Nasal Surgery,189,458,9.4,28.6,65.8,200.20000000000002
2835,2009/10,Vancouver Island,All Facilities,Nerve Surgery,28,130,2.2,12.7,15.400000000000002,88.89999999999999
2836,2009/10,Vancouver Island,All Facilities,Oral Cavity & Pharynx Surgery,25,106,7.6,18.1,53.199999999999996,126.70000000000002
2837,2009/10,Vancouver Island,All Facilities,Other Ear Surgery,11,20,14.1,21.9,98.7,153.29999999999998
2838,2009/10,Vancouver Island,All Facilities,Other Eye Surgery,299,701,6.9,32.3,48.300000000000004,226.09999999999997
2839,2009/10,Vancouver Island,All Facilities,Other Joint Reconstruction,179,360,8.9,36.5,62.300000000000004,255.5
2840,2009/10,Vancouver Island,All Facilities,Other Orthopaedic Surgery,478,1294,6.7,27.0,46.9,189.0
2841,2009/10,Vancouver Island,All Facilities,Other Urology Surgery,358,1696,4.0,13.5,28.0,94.5
2842,2009/10,Vancouver Island,All Facilities,Parotidectomy,24,61,7.6,27.9,53.199999999999996,195.29999999999998
2843,2009/10,Vancouver Island,All Facilities,Prostate Surgery,307,1603,3.7,14.7,25.900000000000002,102.89999999999999
2844,2009/10,Vancouver Island,All Facilities,Rectal Surgery,107,302,4.6,21.0,32.199999999999996,147.0
2845,2009/10,Vancouver Island,All Facilities,Rib Resection,3,8,4.0,33.6,28.0,235.20000000000002
2846,2009/10,Vancouver Island,All Facilities,Scope of Chest,20,209,2.1,5.9,14.700000000000001,41.300000000000004
2847,2009/10,Vancouver Island,All Facilities,Shoulder Surgery,353,638,7.7,41.2,53.9,288.40000000000003
2848,2009/10,Vancouver Island,All Facilities,Shunt Insertion/Removal,0,6,1.6,6.7,11.200000000000001,46.9
2849,2009/10,Vancouver Island,All Facilities,Sinus Surgery,93,259,10.0,30.9,70.0,216.29999999999998
2850,2009/10,Vancouver Island,All Facilities,Skin Surgery,32,146,3.4,19.8,23.8,138.6
2851,2009/10,Vancouver Island,All Facilities,Skin Tumour Removal,119,554,3.2,15.0,22.400000000000002,105.0
2852,2009/10,Vancouver Island,All Facilities,Sphincterotomy,17,55,3.1,10.1,21.7,70.7
2853,2009/10,Vancouver Island,All Facilities,Spinal/Back Surgery,225,532,6.1,29.8,42.699999999999996,208.6
2854,2009/10,Vancouver Island,All Facilities,Tendon Surgery,42,135,4.9,19.7,34.300000000000004,137.9
2855,2009/10,Vancouver Island,All Facilities,Thoracotomy,3,16,5.7,12.9,39.9,90.3
2856,2009/10,Vancouver Island,All Facilities,Thyroidectomy,53,184,9.2,27.2,64.39999999999999,190.4
2857,2009/10,Vancouver Island,All Facilities,Tonsillectomy/Adenoidectomy,199,611,8.6,20.9,60.199999999999996,146.29999999999998
2858,2009/10,Vancouver Island,All Facilities,Tympanoplasty,56,98,18.6,38.0,130.20000000000002,266.0
2859,2009/10,Vancouver Island,All Facilities,Uterine Surgery,493,2561,4.7,17.3,32.9,121.10000000000001
2860,2009/10,Vancouver Island,All Facilities,Vaginal Repair,138,294,10.0,26.1,70.0,182.70000000000002
2861,2009/10,Vancouver Island,All Facilities,Varicose Veins Ligation/Stripping,465,171,19.6,113.6,137.20000000000002,795.1999999999999
2862,2009/10,Vancouver Island,All Facilities,Vascular Bypass Graft - Non Cardiac,81,133,11.4,44.8,79.8,313.59999999999997
2863,2009/10,Vancouver Island,All Facilities,Vascular Surgery - Other,79,238,6.2,50.0,43.4,350.0
2864,2009/10,Vancouver Island,All Facilities,Wound/Laceration Care,66,158,4.7,25.8,32.9,180.6
3509,2010/11,Fraser,All Facilities,Abdominoplasty,11,28,7.7,59.3,53.9,415.09999999999997
3510,2010/11,Fraser,All Facilities,All Other Procedures,264,852,4.1,25.9,28.699999999999996,181.29999999999998
3512,2010/11,Fraser,All Facilities,Aortic Aneurysm Repair,33,124,5.4,25.6,37.800000000000004,179.20000000000002
3513,2010/11,Fraser,All Facilities,Appendectomy,5,26,4.6,17.1,32.199999999999996,119.70000000000002
3514,2010/11,Fraser,All Facilities,Bariatric Surgery,3,26,3.4,6.8,23.8,47.6
3515,2010/11,Fraser,All Facilities,Biopsy in OR,68,456,1.9,7.1,13.299999999999999,49.699999999999996
3516,2010/11,Fraser,All Facilities,Bladder Surgery,510,1939,4.3,30.0,30.099999999999998,210.0
3517,2010/11,Fraser,All Facilities,Bowel Resection,95,695,2.9,8.7,20.3,60.89999999999999
3518,2010/11,Fraser,All Facilities,Breast Biopsy,95,778,2.1,5.9,14.700000000000001,41.300000000000004
3519,2010/11,Fraser,All Facilities,Breast Reconstruction,120,281,5.9,26.9,41.300000000000004,188.29999999999998
3520,2010/11,Fraser,All Facilities,Breast Reduction,493,803,14.4,66.0,100.8,462.0
3521,2010/11,Fraser,All Facilities,Cataract Surgery,7791,15762,13.0,32.0,91.0,224.0
3522,2010/11,Fraser,All Facilities,Cholecystectomy,587,2198,5.1,20.9,35.699999999999996,146.29999999999998
3523,2010/11,Fraser,All Facilities,Colostomy/Ileostomy,38,131,6.0,20.7,42.0,144.9
3524,2010/11,Fraser,All Facilities,Cone Biopsy,17,165,4.0,15.4,28.0,107.8
3525,2010/11,Fraser,All Facilities,Cranial Surgery,14,250,0.7,3.2,4.8999999999999995,22.400000000000002
3526,2010/11,Fraser,All Facilities,CSF Drainage,3,19,2.0,4.2,14.0,29.400000000000002
3527,2010/11,Fraser,All Facilities,Cyst/Ganglion Removal,20,109,8.0,23.9,56.0,167.29999999999998
3528,2010/11,Fraser,All Facilities,D&C and Related Surgery,438,1968,4.7,18.7,32.9,130.9
3529,2010/11,Fraser,All Facilities,Dental Surgery,434,1009,4.4,25.9,30.800000000000004,181.29999999999998
3530,2010/11,Fraser,All Facilities,Endarterectomy,34,204,2.4,7.4,16.8,51.800000000000004
3531,2010/11,Fraser,All Facilities,Esophagectomy,5,29,2.6,5.3,18.2,37.1
3532,2010/11,Fraser,All Facilities,Examination Under Anaesthetic,41,197,3.9,20.5,27.3,143.5
3533,2010/11,Fraser,All Facilities,Excision Gynecomastia,51,100,7.9,31.4,55.300000000000004,219.79999999999998
3534,2010/11,Fraser,All Facilities,Excision Lesion/Tumour,121,585,4.1,16.9,28.699999999999996,118.29999999999998
3535,2010/11,Fraser,All Facilities,Facial Bone Reconstruction,62,170,5.2,21.0,36.4,147.0
3536,2010/11,Fraser,All Facilities,Fallopian Tube/Ovarian Surgery,472,1210,6.9,26.0,48.300000000000004,182.0
3537,2010/11,Fraser,All Facilities,Fistula Repair - Non Vascular,28,91,3.3,16.3,23.099999999999998,114.10000000000001
3538,2010/11,Fraser,All Facilities,Foot/Ankle Surgery,140,182,10.4,34.0,72.8,238.0
3539,2010/11,Fraser,All Facilities,Foreign Body Removal Surgery,13,65,1.0,10.0,7.0,70.0
3540,2010/11,Fraser,All Facilities,Fracture Repair,75,780,0.3,4.4,2.1,30.800000000000004
3541,2010/11,Fraser,All Facilities,Free Flap Graft,3,16,0.6,12.1,4.2,84.7
3543,2010/11,Fraser,All Facilities,Hand/Wrist Surgery,295,511,9.4,30.9,65.8,216.29999999999998
3544,2010/11,Fraser,All Facilities,Hernia Repair - Abdominal,1269,3388,8.7,31.9,60.89999999999999,223.29999999999998
3545,2010/11,Fraser,All Facilities,Hernia Repair - Hiatal,79,78,15.5,43.0,108.5,301.0
3546,2010/11,Fraser,All Facilities,Hip Replacement,285,797,11.7,29.5,81.89999999999999,206.5
3547,2010/11,Fraser,All Facilities,Kidney/Bladder Stone Removal,23,167,3.1,11.9,21.7,83.3
3548,2010/11,Fraser,All Facilities,Knee - ACL Repair,274,555,13.4,34.9,93.8,244.29999999999998
3549,2010/11,Fraser,All Facilities,Knee - Meniscectomy,137,724,7.1,29.0,49.699999999999996,203.0
3550,2010/11,Fraser,All Facilities,Knee Arthroscopy,870,1666,6.1,25.6,42.699999999999996,179.20000000000002
3551,2010/11,Fraser,All Facilities,Knee Replacement,934,1601,14.3,35.1,100.10000000000001,245.70000000000002
3552,2010/11,Fraser,All Facilities,Laparoscopy,161,543,6.0,22.4,42.0,156.79999999999998
3553,2010/11,Fraser,All Facilities,Laparotomy,25,168,3.0,13.1,21.0,91.7
