,year,h_a,hosp,prcd,waiting,comp,wait_med,wait_90,wait_median_d,wait_90_d
453,2009/10,Fraser,Eagle Ridge Hospital,Hand/Wrist Surgery,54,113,7.9,19.3,55.300000000000004,135.1
454,2009/10,Fraser,Eagle Ridge Hospital,Hernia Repair - Abdominal,223,420,8.6,23.9,60.199999999999996,167.29999999999998
455,2009/10,Fraser,Eagle Ridge Hospital,Hip Replacement,30,48,14.0,25.0,98.0,175.0
456,2009/10,Fraser,Eagle Ridge Hospital,Kidney/Bladder Stone Removal,0,17,4.0,4.7,28.0,32.9
457,2009/10,Fraser,Eagle Ridge Hospital,Knee - ACL Repair,72,137,12.0,24.3,84.0,170.1
458,2009/10,Fraser,Eagle Ridge Hospital,Knee - Meniscectomy,45,7,12.7,22.7,88.89999999999999,158.9
459,2009/10,Fraser,Eagle Ridge Hospital,Knee Arthroscopy,117,183,10.7,29.7,74.89999999999999,207.9
460,2009/10,Fraser,Eagle Ridge Hospital,Knee Replacement,101,82,16.6,31.9,116.20000000000002,223.29999999999998
461,2009/10,Fraser,Eagle Ridge Hospital,Laparoscopy,22,54,3.1,10.5,21.7,73.5
462,2009/10,Fraser,Eagle Ridge Hospital,Laparotomy,3,10,3.1,12.7,21.7,88.89999999999999
463,2009/10,Fraser,Eagle Ridge Hospital,Ligament Surgery,3,14,1.7,8.7,11.9,60.89999999999999
464,2009/10,Fraser,Eagle Ridge Hospital,Lipectomy,3,9,10.1,22.7,70.7,158.9
465,2009/10,Fraser,Eagle Ridge Hospital,Male Reproductive Surgery,21,175,3.7,6.5,25.900000000000002,45.5
466,2009/10,Fraser,Eagle Ridge Hospital,Mastectomy,12,81,2.7,11.9,18.900000000000002,83.3
468,2009/10,Fraser,Eagle Ridge Hospital,Myringotomy,13,45,6.0,9.9,42.0,69.3
469,2009/10,Fraser,Eagle Ridge Hospital,Nasal Surgery,202,172,11.9,42.8,83.3,299.59999999999997
470,2009/10,Fraser,Eagle Ridge Hospital,Nerve Surgery,53,124,7.4,24.1,51.800000000000004,168.70000000000002
472,2009/10,Fraser,Eagle Ridge Hospital,Other Ear Surgery,3,13,11.9,21.5,83.3,150.5
473,2009/10,Fraser,Eagle Ridge Hospital,Other Eye Surgery,8,5,15.9,51.5,111.3,360.5
474,2009/10,Fraser,Eagle Ridge Hospital,Other Joint Reconstruction,20,36,7.9,22.6,55.300000000000004,158.20000000000002
475,2009/10,Fraser,Eagle Ridge Hospital,Other Orthopaedic Surgery,104,325,7.9,23.9,55.300000000000004,167.29999999999998
476,2009/10,Fraser,Eagle Ridge Hospital,Other Urology Surgery,37,156,3.7,7.2,25.900000000000002,50.4
477,2009/10,Fraser,Eagle Ridge Hospital,Parotidectomy,7,29,4.0,7.2,28.0,50.4
478,2009/10,Fraser,Eagle Ridge Hospital,Prostate Surgery,8,17,26.0,48.0,182.0,336.0
479,2009/10,Fraser,Eagle Ridge Hospital,Rectal Surgery,40,54,7.1,15.5,49.699999999999996,108.5
480,2009/10,Fraser,Eagle Ridge Hospital,Shoulder Surgery,77,166,8.9,22.9,62.300000000000004,160.29999999999998
481,2009/10,Fraser,Eagle Ridge Hospital,Sinus Surgery,10,19,9.1,15.2,63.699999999999996,106.39999999999999
482,2009/10,Fraser,Eagle Ridge Hospital,Skin Surgery,27,68,7.2,25.1,50.4,175.70000000000002
483,2009/10,Fraser,Eagle Ridge Hospital,Skin Tumour Removal,37,129,4.0,17.8,28.0,124.60000000000001
484,2009/10,Fraser,Eagle Ridge Hospital,Sphincterotomy,3,8,3.8,10.1,26.599999999999998,70.7
485,2009/10,Fraser,Eagle Ridge Hospital,Spinal/Back Surgery,348,229,18.9,45.1,132.29999999999998,315.7
486,2009/10,Fraser,Eagle Ridge Hospital,Tendon Surgery,8,41,0.4,12.9,2.8000000000000003,90.3
487,2009/10,Fraser,Eagle Ridge Hospital,Thyroidectomy,11,129,4.0,7.5,28.0,52.5
488,2009/10,Fraser,Eagle Ridge Hospital,Tonsillectomy/Adenoidectomy,85,175,8.9,19.0,62.300000000000004,133.0
490,2009/10,Fraser,Eagle Ridge Hospital,Uterine Surgery,99,216,6.0,16.1,42.0,112.70000000000002
491,2009/10,Fraser,Eagle Ridge Hospital,Vaginal Repair,13,12,7.6,10.0,53.199999999999996,70.0
492,2009/10,Fraser,Eagle Ridge Hospital,Varicose Veins Ligation/Stripping,10,17,5.0,11.1,35.0,77.7
494,2009/10,Fraser,Eagle Ridge Hospital,Wound/Laceration Care,26,100,7.1,22.2,49.699999999999996,155.4
495,2009/10,Fraser,Langley Memorial Hospital,All Other Procedures,3,31,3.1,21.0,21.7,147.0
497,2009/10,Fraser,Langley Memorial Hospital,Appendectomy,3,8,5.0,12.8,35.0,89.60000000000001
498,2009/10,Fraser,Langley Memorial Hospital,Biopsy in OR,3,61,2.1,6.0,14.700000000000001,42.0
499,2009/10,Fraser,Langley Memorial Hospital,Bladder Surgery,40,209,4.1,27.7,28.699999999999996,193.9
500,2009/10,Fraser,Langley Memorial Hospital,Bowel Resection,11,80,3.3,11.2,23.099999999999998,78.39999999999999
501,2009/10,Fraser,Langley Memorial Hospital,Breast Biopsy,3,77,2.3,5.3,16.099999999999998,37.1
502,2009/10,Fraser,Langley Memorial Hospital,Cataract Surgery,330,1299,4.7,18.9,32.9,132.29999999999998
503,2009/10,Fraser,Langley Memorial Hospital,Cholecystectomy,43,217,6.1,28.8,42.699999999999996,201.6
504,2009/10,Fraser,Langley Memorial Hospital,Colostomy/Ileostomy,7,17,5.7,26.2,39.9,183.4
505,2009/10,Fraser,Langley Memorial Hospital,Cone Biopsy,3,16,2.7,5.9,18.900000000000002,41.300000000000004
506,2009/10,Fraser,Langley Memorial Hospital,Cyst/Ganglion Removal,0,18,4.6,14.7,32.199999999999996,102.89999999999999
507,2009/10,Fraser,Langley Memorial Hospital,D&C and Related Surgery,27,284,4.1,13.1,28.699999999999996,91.7
508,2009/10,Fraser,Langley Memorial Hospital,Dental Surgery,49,217,5.6,17.0,39.199999999999996,119.0
509,2009/10,Fraser,Langley Memorial Hospital,Examination Under Anaesthetic,6,17,3.4,16.4,23.8,114.79999999999998
511,2009/10,Fraser,Langley Memorial Hospital,Excision Lesion/Tumour,9,71,3.6,14.4,25.2,100.8
512,2009/10,Fraser,Langley Memorial Hospital,Facial Bone Reconstruction,18,42,6.1,15.4,42.699999999999996,107.8
513,2009/10,Fraser,Langley Memorial Hospital,Fallopian Tube/Ovarian Surgery,25,170,8.4,31.0,58.800000000000004,217.0
514,2009/10,Fraser,Langley Memorial Hospital,Fistula Repair - Non Vascular,3,10,1.6,14.4,11.200000000000001,100.8
515,2009/10,Fraser,Langley Memorial Hospital,Foot/Ankle Surgery,12,66,21.6,35.3,151.20000000000002,247.09999999999997
516,2009/10,Fraser,Langley Memorial Hospital,Foreign Body Removal Surgery,3,14,1.1,15.8,7.700000000000001,110.60000000000001
517,2009/10,Fraser,Langley Memorial Hospital,Fracture Repair,11,26,0.9,18.1,6.3,126.70000000000002
518,2009/10,Fraser,Langley Memorial Hospital,Hand/Wrist Surgery,13,43,17.6,54.3,123.20000000000002,380.09999999999997
519,2009/10,Fraser,Langley Memorial Hospital,Hernia Repair - Abdominal,94,310,9.4,35.7,65.8,249.90000000000003
520,2009/10,Fraser,Langley Memorial Hospital,Hip Replacement,37,111,14.9,31.7,104.3,221.9
521,2009/10,Fraser,Langley Memorial Hospital,Kidney/Bladder Stone Removal,3,15,3.7,10.3,25.900000000000002,72.10000000000001
522,2009/10,Fraser,Langley Memorial Hospital,Knee - ACL Repair,12,37,10.1,36.7,70.7,256.90000000000003
523,2009/10,Fraser,Langley Memorial Hospital,Knee - Meniscectomy,45,138,20.3,121.0,142.1,847.0
524,2009/10,Fraser,Langley Memorial Hospital,Knee Arthroscopy,80,266,10.1,27.0,70.7,189.0
525,2009/10,Fraser,Langley Memorial Hospital,Knee Replacement,105,239,16.0,36.5,112.0,255.5
526,2009/10,Fraser,Langley Memorial Hospital,Laparoscopy,15,116,5.6,16.0,39.199999999999996,112.0
527,2009/10,Fraser,Langley Memorial Hospital,Laparotomy,3,18,3.4,17.0,23.8,119.0
528,2009/10,Fraser,Langley Memorial Hospital,Ligament Surgery,3,5,20.3,45.5,142.1,318.5
529,2009/10,Fraser,Langley Memorial Hospital,Male Reproductive Surgery,10,83,2.0,3.1,14.0,21.7
530,2009/10,Fraser,Langley Memorial Hospital,Mastectomy,3,25,1.4,5.5,9.799999999999999,38.5
531,2009/10,Fraser,Langley Memorial Hospital,Myringotomy,10,67,5.0,12.0,35.0,84.0
532,2009/10,Fraser,Langley Memorial Hospital,Nasal Surgery,13,31,10.0,19.0,70.0,133.0
534,2009/10,Fraser,Langley Memorial Hospital,Oral Cavity & Pharynx Surgery,3,6,3.6,11.7,25.2,81.89999999999999
536,2009/10,Fraser,Langley Memorial Hospital,Other Joint Reconstruction,47,155,24.0,114.0,168.0,798.0
537,2009/10,Fraser,Langley Memorial Hospital,Other Orthopaedic Surgery,77,206,11.3,58.3,79.10000000000001,408.09999999999997
538,2009/10,Fraser,Langley Memorial Hospital,Other Urology Surgery,21,338,2.1,7.0,14.700000000000001,49.0
540,2009/10,Fraser,Langley Memorial Hospital,Prostate Surgery,6,128,2.1,4.4,14.700000000000001,30.800000000000004
541,2009/10,Fraser,Langley Memorial Hospital,Rectal Surgery,12,34,7.9,27.4,55.300000000000004,191.79999999999998
542,2009/10,Fraser,Langley Memorial Hospital,Shoulder Surgery,51,155,24.7,56.4,172.9,394.8
543,2009/10,Fraser,Langley Memorial Hospital,Sinus Surgery,8,24,10.0,16.4,70.0,114.79999999999998
545,2009/10,Fraser,Langley Memorial Hospital,Skin Tumour Removal,41,139,9.3,29.1,65.10000000000001,203.70000000000002
547,2009/10,Fraser,Langley Memorial Hospital,Tendon Surgery,3,9,16.6,32.7,116.20000000000002,228.90000000000003
548,2009/10,Fraser,Langley Memorial Hospital,Thyroidectomy,0,8,8.6,10.9,60.199999999999996,76.3
549,2009/10,Fraser,Langley Memorial Hospital,Tonsillectomy/Adenoidectomy,25,89,9.0,14.2,63.0,99.39999999999999
550,2009/10,Fraser,Langley Memorial Hospital,Tympanoplasty,5,19,9.0,18.9,63.0,132.29999999999998
551,2009/10,Fraser,Langley Memorial Hospital,Uterine Surgery,120,345,11.0,23.8,77.0,166.6
552,2009/10,Fraser,Langley Memorial Hospital,Vaginal Repair,22,53,16.9,36.9,118.29999999999998,258.3
554,2009/10,Fraser,Langley Memorial Hospital,Wound/Laceration Care,20,53,4.9,33.9,34.300000000000004,237.29999999999998
557,2009/10,Fraser,Mission Memorial Hospital,D&C and Related Surgery,0,9,8.9,23.7,62.300000000000004,165.9
558,2009/10,Fraser,Mission Memorial Hospital,Dental Surgery,0,36,3.9,6.1,27.3,42.699999999999996
560,2009/10,Fraser,Mission Memorial Hospital,Excision Gynecomastia,0,5,49.7,88.6,347.90000000000003,620.1999999999999
562,2009/10,Fraser,Mission Memorial Hospital,Fallopian Tube/Ovarian Surgery,0,21,15.0,29.4,105.0,205.79999999999998
567,2009/10,Fraser,Mission Memorial Hospital,Hand/Wrist Surgery,0,34,3.2,15.1,22.400000000000002,105.7
568,2009/10,Fraser,Mission Memorial Hospital,Hernia Repair - Abdominal,0,24,2.9,30.8,20.3,215.6
569,2009/10,Fraser,Mission Memorial Hospital,Knee - Meniscectomy,0,50,2.7,4.9,18.900000000000002,34.300000000000004
571,2009/10,Fraser,Mission Memorial Hospital,Laparoscopy,0,7,8.4,19.2,58.800000000000004,134.4
573,2009/10,Fraser,Mission Memorial Hospital,Nasal Surgery,0,30,10.4,22.6,72.8,158.20000000000002
575,2009/10,Fraser,Mission Memorial Hospital,Other Eye Surgery,0,5,42.6,86.5,298.2,605.5
576,2009/10,Fraser,Mission Memorial Hospital,Other Orthopaedic Surgery,0,33,3.7,7.1,25.900000000000002,49.699999999999996
578,2009/10,Fraser,Mission Memorial Hospital,Sinus Surgery,0,32,9.6,18.1,67.2,126.70000000000002
579,2009/10,Fraser,Mission Memorial Hospital,Skin Surgery,0,5,60.7,65.7,424.90000000000003,459.90000000000003
580,2009/10,Fraser,Mission Memorial Hospital,Skin Tumour Removal,0,24,3.6,13.2,25.2,92.39999999999999
582,2009/10,Fraser,Mission Memorial Hospital,Tonsillectomy/Adenoidectomy,0,25,20.7,28.6,144.9,200.20000000000002
585,2009/10,Fraser,Mission Memorial Hospital,Varicose Veins Ligation/Stripping,0,41,43.9,70.3,307.3,492.09999999999997
589,2009/10,Fraser,Peace Arch Hospital,All Other Procedures,5,27,3.4,12.0,23.8,84.0
592,2009/10,Fraser,Peace Arch Hospital,Biopsy in OR,6,29,2.7,9.4,18.900000000000002,65.8
593,2009/10,Fraser,Peace Arch Hospital,Bladder Surgery,21,142,5.5,24.6,38.5,172.20000000000002
594,2009/10,Fraser,Peace Arch Hospital,Bowel Resection,7,76,2.7,5.1,18.900000000000002,35.699999999999996
595,2009/10,Fraser,Peace Arch Hospital,Breast Biopsy,5,86,3.2,8.0,22.400000000000002,56.0
596,2009/10,Fraser,Peace Arch Hospital,Breast Reconstruction,3,12,3.2,5.9,22.400000000000002,41.300000000000004
597,2009/10,Fraser,Peace Arch Hospital,Breast Reduction,3,19,2.6,8.1,18.2,56.699999999999996
598,2009/10,Fraser,Peace Arch Hospital,Cataract Surgery,607,715,27.3,56.0,191.1,392.0
599,2009/10,Fraser,Peace Arch Hospital,Cholecystectomy,36,113,7.6,17.6,53.199999999999996,123.20000000000002
600,2009/10,Fraser,Peace Arch Hospital,Colostomy/Ileostomy,3,17,9.6,22.5,67.2,157.5
601,2009/10,Fraser,Peace Arch Hospital,Cone Biopsy,12,37,3.4,6.7,23.8,46.9
603,2009/10,Fraser,Peace Arch Hospital,D&C and Related Surgery,49,130,5.4,17.4,37.800000000000004,121.79999999999998
604,2009/10,Fraser,Peace Arch Hospital,Dental Surgery,5,13,10.1,21.1,70.7,147.70000000000002
605,2009/10,Fraser,Peace Arch Hospital,Examination Under Anaesthetic,3,5,22.3,37.7,156.1,263.90000000000003
606,2009/10,Fraser,Peace Arch Hospital,Excision Gynecomastia,3,5,15.9,26.0,111.3,182.0
607,2009/10,Fraser,Peace Arch Hospital,Excision Lesion/Tumour,9,10,6.9,14.4,48.300000000000004,100.8
608,2009/10,Fraser,Peace Arch Hospital,Facial Bone Reconstruction,6,19,10.3,27.3,72.10000000000001,191.1
609,2009/10,Fraser,Peace Arch Hospital,Fallopian Tube/Ovarian Surgery,23,38,8.4,23.6,58.800000000000004,165.20000000000002
610,2009/10,Fraser,Peace Arch Hospital,Fistula Repair - Non Vascular,3,14,7.1,13.9,49.699999999999996,97.3
611,2009/10,Fraser,Peace Arch Hospital,Foot/Ankle Surgery,51,21,40.0,81.6,280.0,571.1999999999999
613,2009/10,Fraser,Peace Arch Hospital,Fracture Repair,6,16,1.6,29.1,11.200000000000001,203.70000000000002
615,2009/10,Fraser,Peace Arch Hospital,Hand/Wrist Surgery,18,25,11.0,33.1,77.0,231.70000000000002
616,2009/10,Fraser,Peace Arch Hospital,Hernia Repair - Abdominal,149,280,12.6,28.1,88.2,196.70000000000002
617,2009/10,Fraser,Peace Arch Hospital,Hip Replacement,39,57,11.7,26.4,81.89999999999999,184.79999999999998
618,2009/10,Fraser,Peace Arch Hospital,Kidney/Bladder Stone Removal,3,5,4.4,8.7,30.800000000000004,60.89999999999999
619,2009/10,Fraser,Peace Arch Hospital,Knee - ACL Repair,26,17,19.9,38.9,139.29999999999998,272.3
621,2009/10,Fraser,Peace Arch Hospital,Knee Arthroscopy,240,87,25.0,56.0,175.0,392.0
622,2009/10,Fraser,Peace Arch Hospital,Knee Replacement,70,139,10.9,34.2,76.3,239.40000000000003
623,2009/10,Fraser,Peace Arch Hospital,Laparoscopy,11,36,4.4,13.2,30.800000000000004,92.39999999999999
624,2009/10,Fraser,Peace Arch Hospital,Laparotomy,3,23,2.6,15.9,18.2,111.3
625,2009/10,Fraser,Peace Arch Hospital,Male Reproductive Surgery,6,23,5.6,10.3,39.199999999999996,72.10000000000001
626,2009/10,Fraser,Peace Arch Hospital,Mastectomy,7,120,2.3,6.1,16.099999999999998,42.699999999999996
628,2009/10,Fraser,Peace Arch Hospital,Nasal Surgery,32,67,6.0,16.3,42.0,114.10000000000001
631,2009/10,Fraser,Peace Arch Hospital,Other Eye Surgery,8,19,2.4,8.6,16.8,60.199999999999996
632,2009/10,Fraser,Peace Arch Hospital,Other Joint Reconstruction,13,6,31.4,40.0,219.79999999999998,280.0
633,2009/10,Fraser,Peace Arch Hospital,Other Orthopaedic Surgery,95,70,19.5,46.2,136.5,323.40000000000003
634,2009/10,Fraser,Peace Arch Hospital,Other Urology Surgery,15,77,5.0,15.5,35.0,108.5
635,2009/10,Fraser,Peace Arch Hospital,Prostate Surgery,20,97,6.6,12.9,46.199999999999996,90.3
636,2009/10,Fraser,Peace Arch Hospital,Rectal Surgery,3,9,7.3,15.7,51.1,109.89999999999999
637,2009/10,Fraser,Peace Arch Hospital,Shoulder Surgery,70,40,20.9,39.1,146.29999999999998,273.7
638,2009/10,Fraser,Peace Arch Hospital,Sinus Surgery,10,33,6.0,10.0,42.0,70.0
639,2009/10,Fraser,Peace Arch Hospital,Skin Surgery,0,9,7.1,13.8,49.699999999999996,96.60000000000001
640,2009/10,Fraser,Peace Arch Hospital,Skin Tumour Removal,25,36,4.3,37.1,30.099999999999998,259.7
644,2009/10,Fraser,Peace Arch Hospital,Tonsillectomy/Adenoidectomy,3,7,10.9,23.6,76.3,165.20000000000002
645,2009/10,Fraser,Peace Arch Hospital,Uterine Surgery,55,171,4.9,11.4,34.300000000000004,79.8
646,2009/10,Fraser,Peace Arch Hospital,Vaginal Repair,37,51,14.4,45.3,100.8,317.09999999999997
647,2009/10,Fraser,Peace Arch Hospital,Vascular Surgery - Other,0,7,1.0,2.4,7.0,16.8
648,2009/10,Fraser,Peace Arch Hospital,Wound/Laceration Care,9,21,10.0,20.1,70.0,140.70000000000002
649,2009/10,Fraser,Ridge Meadows Hospital,All Other Procedures,3,74,2.1,12.3,14.700000000000001,86.10000000000001
652,2009/10,Fraser,Ridge Meadows Hospital,Biopsy in OR,3,37,1.6,8.0,11.200000000000001,56.0
653,2009/10,Fraser,Ridge Meadows Hospital,Bladder Surgery,9,57,3.9,14.1,27.3,98.7
654,2009/10,Fraser,Ridge Meadows Hospital,Bowel Resection,6,37,1.6,7.7,11.200000000000001,53.9
655,2009/10,Fraser,Ridge Meadows Hospital,Breast Biopsy,7,79,1.7,3.6,11.9,25.2
656,2009/10,Fraser,Ridge Meadows Hospital,Cataract Surgery,1653,3218,13.6,40.9,95.2,286.3
657,2009/10,Fraser,Ridge Meadows Hospital,Cholecystectomy,31,148,3.9,23.0,27.3,161.0
658,2009/10,Fraser,Ridge Meadows Hospital,Colostomy/Ileostomy,3,26,3.4,14.1,23.8,98.7
659,2009/10,Fraser,Ridge Meadows Hospital,Cone Biopsy,8,59,3.3,8.2,23.099999999999998,57.39999999999999
660,2009/10,Fraser,Ridge Meadows Hospital,Cyst/Ganglion Removal,6,31,3.6,16.3,25.2,114.10000000000001
661,2009/10,Fraser,Ridge Meadows Hospital,D&C and Related Surgery,24,163,3.4,11.0,23.8,77.0
662,2009/10,Fraser,Ridge Meadows Hospital,Dental Surgery,40,207,6.6,18.0,46.199999999999996,126.0
663,2009/10,Fraser,Ridge Meadows Hospital,Examination Under Anaesthetic,11,21,4.1,17.6,28.699999999999996,123.20000000000002
665,2009/10,Fraser,Ridge Meadows Hospital,Excision Lesion/Tumour,3,57,3.3,11.1,23.099999999999998,77.7
667,2009/10,Fraser,Ridge Meadows Hospital,Fallopian Tube/Ovarian Surgery,20,95,5.0,14.2,35.0,99.39999999999999
668,2009/10,Fraser,Ridge Meadows Hospital,Foot/Ankle Surgery,12,39,6.9,18.0,48.300000000000004,126.0
669,2009/10,Fraser,Ridge Meadows Hospital,Foreign Body Removal Surgery,0,16,0.4,2.5,2.8000000000000003,17.5
670,2009/10,Fraser,Ridge Meadows Hospital,Fracture Repair,3,176,0.1,0.6,0.7000000000000001,4.2
671,2009/10,Fraser,Ridge Meadows Hospital,Hand/Wrist Surgery,18,79,4.0,10.9,28.0,76.3
672,2009/10,Fraser,Ridge Meadows Hospital,Hernia Repair - Abdominal,67,272,6.4,26.8,44.800000000000004,187.6
673,2009/10,Fraser,Ridge Meadows Hospital,Hip Replacement,25,38,10.6,31.1,74.2,217.70000000000002
675,2009/10,Fraser,Ridge Meadows Hospital,Knee - ACL Repair,3,21,5.4,9.0,37.800000000000004,63.0
677,2009/10,Fraser,Ridge Meadows Hospital,Knee Arthroscopy,20,132,1.6,7.7,11.200000000000001,53.9
678,2009/10,Fraser,Ridge Meadows Hospital,Knee Replacement,52,92,13.5,46.2,94.5,323.40000000000003
679,2009/10,Fraser,Ridge Meadows Hospital,Laparoscopy,7,59,3.9,9.8,27.3,68.60000000000001
680,2009/10,Fraser,Ridge Meadows Hospital,Laparotomy,0,25,3.3,9.8,23.099999999999998,68.60000000000001
683,2009/10,Fraser,Ridge Meadows Hospital,Male Reproductive Surgery,5,50,4.1,8.2,28.699999999999996,57.39999999999999
684,2009/10,Fraser,Ridge Meadows Hospital,Mastectomy,3,41,1.7,5.1,11.9,35.699999999999996
685,2009/10,Fraser,Ridge Meadows Hospital,Nerve Surgery,3,10,4.5,11.7,31.5,81.89999999999999
686,2009/10,Fraser,Ridge Meadows Hospital,Other Eye Surgery,3,18,1.4,3.8,9.799999999999999,26.599999999999998
687,2009/10,Fraser,Ridge Meadows Hospital,Other Joint Reconstruction,3,41,2.7,11.6,18.900000000000002,81.2
688,2009/10,Fraser,Ridge Meadows Hospital,Other Orthopaedic Surgery,12,146,2.1,8.2,14.700000000000001,57.39999999999999
689,2009/10,Fraser,Ridge Meadows Hospital,Other Urology Surgery,40,292,3.2,12.0,22.400000000000002,84.0
690,2009/10,Fraser,Ridge Meadows Hospital,Prostate Surgery,3,65,3.0,7.2,21.0,50.4
691,2009/10,Fraser,Ridge Meadows Hospital,Rectal Surgery,3,14,8.5,32.3,59.5,226.09999999999997
692,2009/10,Fraser,Ridge Meadows Hospital,Shoulder Surgery,3,13,2.7,6.7,18.900000000000002,46.9
695,2009/10,Fraser,Ridge Meadows Hospital,Skin Tumour Removal,8,55,3.6,14.6,25.2,102.2
697,2009/10,Fraser,Ridge Meadows Hospital,Tendon Surgery,3,34,0.1,5.4,0.7000000000000001,37.800000000000004
700,2009/10,Fraser,Ridge Meadows Hospital,Uterine Surgery,58,303,4.7,15.7,32.9,109.89999999999999
701,2009/10,Fraser,Ridge Meadows Hospital,Vaginal Repair,7,36,7.6,20.0,53.199999999999996,140.0
703,2009/10,Fraser,Ridge Meadows Hospital,Wound/Laceration Care,6,84,1.3,7.0,9.1,49.0
705,2009/10,Fraser,Royal Columbian Hospital,All Other Procedures,24,157,2.6,18.9,18.2,132.29999999999998
707,2009/10,Fraser,Royal Columbian Hospital,Aortic Aneurysm Repair,40,67,5.1,24.4,35.699999999999996,170.79999999999998
709,2009/10,Fraser,Royal Columbian Hospital,Biopsy in OR,8,59,1.3,2.9,9.1,20.3
710,2009/10,Fraser,Royal Columbian Hospital,Bladder Surgery,20,77,3.9,13.1,27.3,91.7
711,2009/10,Fraser,Royal Columbian Hospital,Bowel Resection,18,164,2.6,9.3,18.2,65.10000000000001
712,2009/10,Fraser,Royal Columbian Hospital,Breast Biopsy,3,62,2.1,4.8,14.700000000000001,33.6
715,2009/10,Fraser,Royal Columbian Hospital,Cholecystectomy,37,106,5.1,16.4,35.699999999999996,114.79999999999998
716,2009/10,Fraser,Royal Columbian Hospital,Colostomy/Ileostomy,9,35,8.7,19.7,60.89999999999999,137.9
717,2009/10,Fraser,Royal Columbian Hospital,Cone Biopsy,3,19,5.1,8.7,35.699999999999996,60.89999999999999
718,2009/10,Fraser,Royal Columbian Hospital,Cranial Surgery,17,270,0.7,4.6,4.8999999999999995,32.199999999999996
720,2009/10,Fraser,Royal Columbian Hospital,Cyst/Ganglion Removal,3,5,5.9,6.6,41.300000000000004,46.199999999999996
721,2009/10,Fraser,Royal Columbian Hospital,D&C and Related Surgery,16,62,1.4,10.7,9.799999999999999,74.89999999999999
722,2009/10,Fraser,Royal Columbian Hospital,Dental Surgery,5,13,8.6,65.3,60.199999999999996,457.09999999999997
723,2009/10,Fraser,Royal Columbian Hospital,Endarterectomy,8,80,2.6,6.0,18.2,42.0
725,2009/10,Fraser,Royal Columbian Hospital,Examination Under Anaesthetic,3,14,1.9,11.3,13.299999999999999,79.10000000000001
726,2009/10,Fraser,Royal Columbian Hospital,Excision Lesion/Tumour,18,51,2.7,7.3,18.900000000000002,51.1
